75.55,63100000.0,56.06924949000002,211.1,213.1
75.55,63100000.0,56.06924949000002,211.1,213.1
75.55,63100000.0,56.06924949000002,211.1,213.1
75.55,63100000.0,56.06924949000002,211.1,213.1
75.55,63100000.0,56.06924949000002,211.1,213.1
75.55,63100000.0,56.06924949000002,211.1,213.1
75.55,63100000.0,56.06924949000002,211.1,213.1
75.55,63100000.0,56.06924949000002,211.1,213.1
75.55,63100000.0,56.06924949000002,211.1,213.1
75.55,63100000.0,56.06924949000002,211.1,213.1
75.55,63100000.0,56.06924949000002,211.1,213.1
75.55,63100000.0,56.06924949000002,211.1,213.1
75.55,63100000.0,56.06924949000002,211.1,213.1
75.55,63100000.0,56.06924949000002,211.1,213.1
75.55,63100000.0,56.06924949000002,211.1,213.1
75.55,63100000.0,56.06924949000002,211.1,213.1
75.55,63100000.0,56.06924949000002,211.1,213.1
75.55,63100000.0,56.06924949000002,211.1,213.1
75.55,63100000.0,56.06924949000002,211.1,213.1
75.55,63100000.0,56.06924949000002,211.1,213.1
75.55,63100000.0,56.06924949000002,211.1,213.1
75.55,63100000.0,56.06924949000002,211.1,213.1
75.55,63100000.0,56.06924949000002,211.1,213.1
75.55,63100000.0,56.06924949000002,211.1,213.1
75.55,63100000.0,56.06924949000002,211.1,213.1
75.55,63100000.0,56.06924949000002,211.1,213.1
75.55,63100000.0,56.06924949000002,211.1,213.1
75.55,63100000.0,56.06924949000002,211.1,213.1
75.55,63100000.0,56.06924949000002,211.1,213.1
75.55,63100000.0,56.06924949000002,211.1,213.1
75.55,63100000.0,56.06924949000002,211.1,213.1
75.55,63100000.0,56.06924949000002,211.1,213.1
75.55,63100000.0,56.06924949000002,211.1,213.1
75.55,63100000.0,56.06924949000002,211.1,213.1
75.55,63100000.0,56.06924949000002,211.1,213.1
75.55,63100000.0,56.06924949000002,211.1,213.1
75.55,63100000.0,56.06924949000002,211.1,213.1
75.55,63100000.0,56.06924949000002,211.1,213.1
75.55,63100000.0,56.06924949000002,211.1,213.1
75.55,63100000.0,56.06924949000002,211.1,213.1
75.55,63100000.0,56.06924949000002,211.1,213.1
75.55,63100000.0,56.06924949000002,211.1,213.1
75.55,63100000.0,56.06924949000002,211.1,213.1
75.55,63100000.0,56.06924949000002,211.1,213.1
75.55,63100000.0,56.06924949000002,211.1,213.1
75.55,63100000.0,56.06924949000002,211.1,213.1
75.55,63100000.0,56.06924949000002,211.1,213.1
75.55,63100000.0,56.06924949000002,211.1,213.1
75.55,63100000.0,56.06924949000002,211.1,213.1
75.55,63100000.0,56.06924949000002,211.1,213.1
75.55,63100000.0,56.06924949000002,211.1,213.1
75.55,63100000.0,56.06924949000002,211.1,213.1
75.55,63100000.0,56.06924949000002,211.1,213.1
75.55,63100000.0,56.06924949000002,211.1,213.1
75.55,63100000.0,56.06924949000002,211.1,213.1
75.55,63100000.0,56.06924949000002,211.1,213.1
75.55,63100000.0,56.06924949000002,211.1,213.1
75.55,63100000.0,56.06924949000002,211.1,213.1
75.55,63100000.0,56.06924949000002,211.1,213.1
75.55,63100000.0,56.06924949000002,211.1,213.1
75.55,63100000.0,56.06924949000002,211.1,213.1
75.55,63100000.0,56.06924949000002,211.1,213.1
75.55,63100000.0,56.06924949000002,211.1,213.1
75.55,63100000.0,56.06924949000002,211.1,213.1
75.55,63100000.0,56.06924949000002,211.1,213.1
75.55,63100000.0,56.06924949000002,211.1,213.1
75.55,63100000.0,56.06924949000002,211.1,213.1
75.55,63100000.0,56.06924949000002,211.1,213.1
75.55,63100000.0,56.06924949000002,211.1,213.1
75.55,63100000.0,56.06924949000002,211.1,213.1
75.55,63100000.0,56.06924949000002,211.1,213.1
75.55,63100000.0,56.06924949000002,211.1,213.1
75.55,63100000.0,56.06924949000002,211.1,213.1
75.55,63100000.0,56.06924949000002,211.1,213.1
75.55,63100000.0,56.06924949000002,211.1,213.1
75.55,63100000.0,56.06924949000002,211.1,213.1
75.55,63100000.0,56.06924949000002,211.1,213.1
75.55,63100000.0,56.06924949000002,211.1,213.1
75.55,63100000.0,56.06924949000002,211.1,213.1
75.55,63100000.0,56.06924949000002,211.1,213.1
75.55,63100000.0,56.06924949000002,211.1,213.1
75.55,63100000.0,56.06924949000002,211.1,213.1
75.55,63100000.0,56.06924949000002,211.1,213.1
75.55,63100000.0,56.06924949000002,211.1,213.1
75.55,63100000.0,56.06924949000002,211.1,213.1
75.55,63100000.0,56.06924949000002,211.1,213.1
75.55,63100000.0,56.06924949000002,211.1,213.1
75.55,63100000.0,56.06924949000002,211.1,213.1
75.55,63100000.0,56.06924949000002,211.1,213.1
75.55,63100000.0,56.06924949000002,211.1,213.1
75.55,63100000.0,56.06924949000002,211.1,213.1
75.55,63100000.0,56.06924949000002,211.1,213.1
75.55,63100000.0,56.06924949000002,211.1,213.1
75.55,63100000.0,56.06924949000002,211.1,213.1
75.55,63100000.0,56.06924949000002,211.1,213.1
75.55,63100000.0,56.06924949000002,211.1,213.1
75.55,63100000.0,56.06924949000002,211.1,213.1
75.55,63100000.0,56.06924949000002,211.1,213.1
75.55,63100000.0,56.06924949000002,211.1,213.1
75.55,63100000.0,56.06924949000002,211.1,213.1
75.55,63100000.0,56.06924949000002,211.1,213.1
75.55,63100000.0,56.06924949000002,211.1,213.1
75.55,63100000.0,56.06924949000002,211.1,213.1
75.29,79430000.0,57.61623528,206.6,204.7
75.55,63100000.0,56.06924949000002,211.1,213.1
75.29,79430000.0,57.61623528,206.6,204.7
75.55,63100000.0,56.06924949000002,211.1,213.1
75.29,79430000.0,57.61623528,206.6,204.7
75.29,79430000.0,57.61623528,206.6,204.7
75.55,63100000.0,56.06924949000002,211.1,213.1
75.55,63100000.0,56.06924949000002,211.1,213.1
75.55,63100000.0,56.06924949000002,211.1,213.1
75.55,63100000.0,56.06924949000002,211.1,213.1
75.55,63100000.0,56.06924949000002,211.1,213.1
75.29,79430000.0,57.61623528,206.6,204.7
75.55,63100000.0,56.06924949000002,211.1,213.1
75.55,63100000.0,56.06924949000002,211.1,213.1
75.55,63100000.0,56.06924949000002,211.1,213.1
75.55,63100000.0,56.06924949000002,211.1,213.1
75.55,63100000.0,56.06924949000002,211.1,213.1
75.29,79430000.0,57.61623528,206.6,204.7
75.29,79430000.0,57.61623528,206.6,204.7
75.55,63100000.0,56.06924949000002,211.1,213.1
75.29,79430000.0,57.61623528,206.6,204.7
75.29,79430000.0,57.61623528,206.6,204.7
75.55,63100000.0,56.06924949000002,211.1,213.1
