46.01,63100000.0,57.21516489,201.3,179.7
47.02,63100000.0,57.61623528,201.5,180.4
48.85,63100000.0,58.01730567,200.9,180.8
50.24,63100000.0,57.27246066,201.5,181.8
50.54,63100000.0,56.52761565,223.1,180.6
49.69,63100000.0,57.3870522,225.0,178.7
50.75,63100000.0,57.3870522,202.1,182.6
50.79,63100000.0,56.92868604,221.5,181.0
49.7,63100000.0,58.01730567,222.3,178.1
50.76,63100000.0,57.32975643,221.8,180.9
52.07,63100000.0,56.18384103,220.9,183.6
51.57,63100000.0,56.87139027,220.4,182.4
51.27,63100000.0,57.32975643,220.5,181.7
51.79,63100000.0,56.87139027,221.0,183.0
51.04,63100000.0,57.67353105,220.3,180.8
51.53,63100000.0,57.27246066,218.8,182.1
52.53,63100000.0,56.41302411,220.0,184.1
52.53,63100000.0,56.52761565,219.7,184.0
51.66,63100000.0,57.44434797,219.0,181.9
52.35,63100000.0,57.44434797,201.7,182.8
51.64,63100000.0,57.50164374,219.0,182.1
51.02,63100000.0,58.07460144,219.6,180.7
51.89,63100000.0,57.15786912,221.5,183.3
51.25,63100000.0,57.90271413,219.4,181.1
52.41,63100000.0,56.8140945,220.4,184.0
51.74,63100000.0,57.44434797,221.3,182.9
50.69,63100000.0,58.47567183,220.9,180.1
51.53,63100000.0,57.67353105,220.9,182.2
52.5,63100000.0,56.75679873,220.9,184.3
51.76,63100000.0,57.61623528,218.4,182.1
51.44,63100000.0,57.84541836,220.2,181.8
52.65,63100000.0,56.87139027,218.9,184.0
52.88,63100000.0,56.69950296,218.3,184.2
52.49,63100000.0,57.73082682,201.5,182.6
51.8,63100000.0,57.78812259,218.6,182.1
52.44,63100000.0,57.10057335,220.0,184.0
52.79,63100000.0,56.75679873,220.4,184.7
52.53,63100000.0,57.10057335,218.4,183.9
52.48,63100000.0,57.15786912,218.9,183.8
52.17,63100000.0,57.50164374,218.3,182.8
52.37,63100000.0,57.27246066,219.3,183.6
52.51,63100000.0,57.32975643,216.6,183.2
52.31,63100000.0,57.50164374,217.5,183.0
52.79,63100000.0,56.98598181,218.8,184.2
51.61,63100000.0,58.18919298,219.1,181.8
52.89,63100000.0,56.98598181,218.7,184.4
52.57,63100000.0,57.3870522,217.2,183.3
52.7,63100000.0,57.27246066,217.8,183.8
53.11,63100000.0,56.87139027,219.7,185.0
52.96,63100000.0,57.15786912,217.9,184.4
53.53,63100000.0,56.58491142,218.1,185.4
52.87,63100000.0,57.15786912,220.1,184.9
53.06,63100000.0,56.98598181,220.0,185.3
53.25,63100000.0,56.98598181,217.5,184.8
53.59,63100000.0,56.69950296,217.4,185.4
53.1,63100000.0,57.21516489,217.2,184.2
52.54,63100000.0,57.78812259,216.8,183.2
52.94,63100000.0,57.3870522,217.5,184.3
53.59,63100000.0,56.75679873,217.7,185.6
53.53,63100000.0,56.8140945,218.4,185.4
53.0,63100000.0,57.3870522,218.1,184.3
53.61,63100000.0,56.8140945,217.3,185.4
53.65,63100000.0,56.8140945,216.8,185.3
53.25,63100000.0,57.21516489,217.4,184.3
53.56,63100000.0,56.8140945,219.5,186.0
53.6,63100000.0,56.98598181,216.1,184.7
53.2,63100000.0,57.3870522,216.8,184.5
52.86,63100000.0,57.61623528,219.2,184.5
54.65,63100000.0,55.95465795,217.4,187.1
53.28,63100000.0,58.01730567,201.6,182.9
54.88,63100000.0,56.41302411,202.9,184.4
53.21,63100000.0,57.55893951,217.2,184.3
53.48,63100000.0,57.3870522,216.2,184.5
52.86,63100000.0,57.9600099,217.3,183.8
53.13,63100000.0,57.73082682,218.3,184.8
54.28,63100000.0,56.64220719,217.8,186.6
54.27,63100000.0,56.8140945,215.4,185.5
53.14,63100000.0,57.84541836,217.5,184.4
54.36,63100000.0,56.64220719,218.3,186.6
54.28,63100000.0,56.69950296,219.1,187.0
47.89,63100000.0,63.1166292,200.8,180.2
54.14,63100000.0,57.67353105,202.5,183.8
55.16,63100000.0,56.01195372,218.2,188.1
55.06,63100000.0,56.18384103,217.1,187.4
54.79,63100000.0,57.15786912,201.8,183.3
53.64,63100000.0,57.67353105,216.7,185.0
53.66,63100000.0,57.67353105,217.1,185.1
54.44,63100000.0,56.92868604,216.9,186.3
53.73,63100000.0,57.73082682,215.4,184.6
54.76,63100000.0,56.58491142,217.6,187.3
54.52,63100000.0,56.8140945,217.9,187.1
53.94,63100000.0,57.44434797,217.1,185.7
53.82,63100000.0,57.50164374,218.8,186.1
54.22,63100000.0,57.15786912,219.0,186.9
54.25,63100000.0,57.27246066,216.9,186.2
54.62,63100000.0,56.92868604,216.5,186.4
54.36,63100000.0,57.21516489,216.2,185.9
53.83,63100000.0,57.61623528,218.6,186.2
54.74,63100000.0,56.8140945,217.3,187.2
54.1,63100000.0,57.55893951,216.9,185.7
48.38,63100000.0,63.1166292,201.6,181.1
54.83,63100000.0,56.87139027,216.7,186.9
54.84,63100000.0,56.98598181,216.3,186.7
55.66,63100000.0,56.18384103,216.1,187.8
55.75,63100000.0,56.01195372,217.8,188.7
54.83,63100000.0,57.04327758,216.6,186.8
54.73,63100000.0,57.15786912,217.6,187.2
55.58,63100000.0,56.47031988,216.3,187.8
56.0,63100000.0,56.01195372,217.7,189.0
55.27,63100000.0,56.87139027,216.0,187.3
55.86,63100000.0,56.29843257,215.7,187.8
54.87,63100000.0,57.44434797,215.1,186.2
56.27,63100000.0,56.01195372,216.3,188.6
55.0,63100000.0,57.21516489,218.4,187.8
55.53,63100000.0,56.8140945,216.6,187.8
55.92,63100000.0,56.41302411,217.2,188.7
56.0,63100000.0,56.35572834,216.8,188.6
56.69,63100000.0,55.6681791,216.8,189.3
56.18,63100000.0,56.18384103,217.2,189.0
56.05,63100000.0,56.47031988,216.1,188.3
55.81,63100000.0,56.75679873,216.9,188.4
56.87,63100000.0,55.78277064,216.6,189.4
56.51,63100000.0,56.2411368,215.6,188.5
56.1,63100000.0,56.58491142,217.1,188.8
54.7,63100000.0,58.01730567,217.0,186.7
49.86,63100000.0,62.83015035,203.0,183.0
55.13,63100000.0,57.61623528,217.2,187.6
55.74,63100000.0,57.04327758,216.6,188.0
55.94,63100000.0,56.8140945,217.1,188.6
55.05,63100000.0,57.73082682,216.8,187.3
49.82,63100000.0,63.00203766,201.6,181.8
57.22,63100000.0,55.49629179,217.5,190.4
56.33,63100000.0,56.58491142,216.1,188.6
56.21,63100000.0,56.69950296,216.6,188.6
57.13,63100000.0,55.89736218,216.1,189.5
55.75,63100000.0,57.3870522,215.1,187.3
50.65,63100000.0,62.5436715,202.0,182.5
57.15,63100000.0,55.89736218,216.5,189.7
56.29,63100000.0,56.92868604,214.2,187.4
56.68,63100000.0,56.41302411,216.7,189.2
56.11,63100000.0,57.04327758,216.4,188.4
55.17,63100000.0,58.07460144,215.3,186.6
57.44,63100000.0,55.6681791,216.9,190.2
57.47,63100000.0,55.6681791,216.9,190.3
56.34,63100000.0,56.87139027,216.7,188.9
56.69,63100000.0,56.52761565,216.5,189.1
56.22,63100000.0,56.98598181,217.4,189.1
56.22,63100000.0,57.73082682,202.0,183.7
56.26,63100000.0,57.21516489,214.4,187.5
56.62,63100000.0,56.75679873,216.6,189.2
56.8,63100000.0,56.58491142,216.7,189.4
56.44,63100000.0,56.92868604,217.6,189.5
56.8,63100000.0,56.69950296,216.3,189.3
56.41,63100000.0,57.04327758,217.6,189.4
56.01,63100000.0,57.55893951,215.8,188.0
50.11,63100000.0,62.83015035,221.3,179.4
56.95,63100000.0,56.64220719,215.5,188.9
56.85,63100000.0,56.75679873,215.5,188.8
56.54,63100000.0,57.10057335,216.6,189.1
57.24,63100000.0,56.52761565,215.1,189.0
57.27,63100000.0,56.52761565,215.2,189.0
50.6,63100000.0,62.65826304,220.9,180.5
50.18,63100000.0,63.05933343,221.7,179.3
57.84,63100000.0,56.01195372,215.6,189.8
57.09,63100000.0,56.8140945,215.4,188.9
46.52,63100000.0,66.49707963,201.3,179.9
56.53,63100000.0,57.44434797,215.7,188.5
57.43,63100000.0,56.47031988,216.9,190.2
50.73,63100000.0,62.77285458,220.3,180.3
57.2,63100000.0,56.75679873,217.0,190.1
56.51,63100000.0,57.61623528,215.0,188.1
51.23,63100000.0,63.51769959,183.0,183.3
57.58,63100000.0,56.47031988,216.2,189.8
57.58,63100000.0,56.58491142,214.5,188.8
57.5,63100000.0,56.52761565,217.3,190.5
57.61,63100000.0,56.58491142,215.7,189.7
51.46,63100000.0,62.88744612,202.2,182.9
57.9,63100000.0,56.35572834,215.4,189.8
50.47,63100000.0,63.23122074,220.4,179.7
51.07,63100000.0,63.40310805,201.1,181.7
57.94,63100000.0,56.41302411,215.5,189.9
58.3,63100000.0,55.95465795,217.0,191.1
57.56,63100000.0,56.8140945,216.0,189.8
57.06,63100000.0,57.44434797,214.4,188.3
51.06,63100000.0,62.88744612,219.5,181.1
57.33,63100000.0,57.21516489,214.7,188.7
50.46,63100000.0,63.40310805,222.1,179.9
51.29,63100000.0,62.83015035,219.2,181.2
57.85,63100000.0,56.64220719,216.8,190.5
51.82,63100000.0,62.25719265,221.7,183.2
57.89,63100000.0,56.64220719,216.2,190.3
51.52,63100000.0,62.60096727,220.2,182.4
58.61,63100000.0,56.01195372,215.0,190.0
58.09,63100000.0,56.58491142,215.2,189.7
51.36,63100000.0,62.94474189,219.1,181.5
57.59,63100000.0,57.21516489,215.1,189.2
58.03,63100000.0,57.32975643,203.8,185.6
51.06,63100000.0,63.23122074,220.2,180.9
51.61,63100000.0,62.77285458,220.7,182.6
58.47,63100000.0,56.41302411,215.1,190.0
52.25,63100000.0,62.25719265,220.3,183.6
51.79,63100000.0,62.71555881,219.7,182.7
51.71,63100000.0,62.83015035,218.8,182.2
58.65,63100000.0,56.2411368,216.4,191.0
58.71,63100000.0,56.18384103,217.4,191.7
52.03,63100000.0,62.65826304,219.4,183.0
51.09,63100000.0,63.51769959,219.5,180.9
58.81,63100000.0,56.41302411,214.0,189.5
51.67,63100000.0,63.1166292,219.3,181.9
51.48,63100000.0,63.34581228,218.3,181.4
52.39,63100000.0,62.5436715,218.3,183.6
59.08,63100000.0,56.18384103,214.9,190.3
51.69,63100000.0,63.1166292,221.3,182.6
58.11,63100000.0,57.32975643,214.2,189.1
52.56,63100000.0,62.5436715,218.1,183.8
