75.95,79430000.0,56.81409450000001,210.1,255.2
75.36,63100000.0,56.18384103000001,209.8,225.5
75.55,63100000.0,56.24113679999999,210.2,226.2
75.25,63100000.0,55.897362180000016,210.0,217.2
74.96,63100000.0,55.72547487,209.5,213.8
75.84,79430000.0,56.699502960000004,210.1,262.5
75.09,63100000.0,55.782770639999995,209.8,214.3
75.09,63100000.0,55.84006641000002,209.7,215.4
75.88,79430000.0,56.58491142000001,210.4,248.9
75.96,79430000.0,56.699502960000004,210.4,292.6
75.27,63100000.0,56.011953719999994,209.9,220.2
75.13,63100000.0,55.782770639999995,209.8,214.9
75.29,63100000.0,55.95465795,210.0,218.8
75.23,63100000.0,55.95465795,209.8,219.0
75.09,63100000.0,55.84006641000002,209.7,215.6
76.08,79430000.0,56.81409450000001,210.5,263.0
75.48,63100000.0,56.35572834000001,209.8,232.7
75.24,63100000.0,55.95465795,209.9,218.0
74.93,63100000.0,55.6681791,209.5,213.1
75.6,63100000.0,56.47031987999999,209.9,242.9
75.14,63100000.0,55.84006641000002,209.8,215.4
75.01,63100000.0,55.72547487,209.7,213.0
75.83,79430000.0,56.58491142000001,210.3,247.4
75.29,63100000.0,56.06924949000002,209.8,222.3
75.9,79430000.0,56.64220719000001,210.3,261.7
75.96,79430000.0,56.699502960000004,210.4,292.6
76.33,79430000.0,57.15786912,210.6,232.8
75.01,63100000.0,55.6681791,209.7,212.8
75.04,63100000.0,55.782770639999995,209.6,215.5
75.23,63100000.0,55.84006641000002,210.0,215.7
75.27,63100000.0,56.011953719999994,209.9,219.8
75.27,63100000.0,56.011953719999994,209.9,219.8
74.94,63100000.0,55.72547487,209.5,213.9
75.14,63100000.0,55.897362180000016,209.7,217.8
75.07,63100000.0,55.782770639999995,209.7,215.2
75.18,63100000.0,55.95465795,209.8,217.9
75.34,63100000.0,56.126545260000015,209.9,222.8
76.03,79430000.0,56.81409450000001,210.4,274.4
75.36,63100000.0,56.126545260000015,209.9,222.9
75.27,63100000.0,56.011953719999994,209.9,220.2
75.79,79430000.0,56.47031987999999,210.5,235.7
75.28,63100000.0,56.06924949000002,209.8,221.5
75.29,63100000.0,56.24113679999999,209.4,231.6
75.34,63100000.0,56.24113679999999,209.6,228.2
75.26,63100000.0,55.95465795,210.0,217.3
75.35,63100000.0,56.011953719999994,210.1,219.7
75.29,63100000.0,55.95465795,210.0,218.6
75.27,63100000.0,56.06924949000002,209.7,222.7
75.96,79430000.0,56.699502960000004,210.4,292.6
75.43,63100000.0,56.24113679999999,209.9,227.8
74.98,63100000.0,55.6681791,209.7,212.3
75.16,63100000.0,55.95465795,209.7,218.3
75.38,63100000.0,56.29843257000002,209.7,230.3
75.29,63100000.0,56.06924949000002,209.8,222.3
76.32,79430000.0,57.04327758000001,210.7,240.3
75.35,63100000.0,56.06924949000002,210.0,221.5
75.02,63100000.0,55.72547487,209.7,213.8
75.03,63100000.0,55.782770639999995,209.6,214.4
75.09,63100000.0,55.782770639999995,209.8,214.2
75.23,63100000.0,56.011953719999994,209.8,219.7
75.29,63100000.0,56.011953719999994,209.9,219.8
76.32,79430000.0,57.04327758000001,210.7,240.3
75.79,79430000.0,56.47031987999999,210.5,235.7
75.79,79430000.0,56.47031987999999,210.5,235.7
75.2,63100000.0,55.897362180000016,209.9,216.6
75.25,63100000.0,55.897362180000016,210.0,217.2
75.19,63100000.0,55.897362180000016,209.9,216.5
76.2,79430000.0,56.92868604,210.6,245.4
75.43,63100000.0,56.126545260000015,210.1,222.5
75.58,63100000.0,56.527615650000016,209.8,245.5
75.49,63100000.0,56.41302411000001,209.6,240.6
75.43,63100000.0,56.29843257000002,209.8,230.3
76.13,79430000.0,56.92868604,210.5,249.7
75.79,79430000.0,56.47031987999999,210.5,235.7
76.1,79430000.0,56.871390270000006,210.5,259.4
75.48,63100000.0,56.35572834000001,209.8,232.7
75.25,63100000.0,55.897362180000016,210.0,217.2
75.17,63100000.0,55.95465795,209.7,219.2
75.25,63100000.0,55.897362180000016,210.0,217.2
75.26,63100000.0,56.011953719999994,209.9,219.5
75.29,63100000.0,56.011953719999994,209.9,219.8
75.4,63100000.0,56.126545260000015,210.0,222.6
75.35,63100000.0,56.06924949000002,210.0,221.5
76.03,79430000.0,56.81409450000001,210.4,274.4
75.96,79430000.0,56.756798730000014,210.3,292.4
75.32,63100000.0,56.06924949000002,209.8,222.6
75.09,63100000.0,55.84006641000002,209.7,215.4
75.53,63100000.0,56.41302411000001,209.9,234.8
75.2,63100000.0,56.011953719999994,209.6,220.9
75.09,63100000.0,55.782770639999995,209.8,214.3
75.32,63100000.0,56.18384103000001,209.6,227.8
76.27,79430000.0,57.04327758000001,210.6,238.3
76.13,79430000.0,56.92868604,210.5,249.7
